given_address,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,confidence_city_level,state,state_code,country,country_code,confidence_street_level,confidence,attribution,attribution_license,attribution_url
"INC	Birinder Singh	84, Lodhi Estate New Delhi	New Delhi		24000	2013",28.59084,77.221868,"87-88, Lodhi Road, Prithviraj Road Area, Delhi - 110003, DL, India",,87-88,Lodhi Road,110003,,Prithviraj Road Area,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.2071730769230769,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Birla Corporation Ltd	Birla Building 9/1, R.N. Mukherjee Road Kolkata 700001	Kolkata	West Bengal	10000000	2013",22.527117,88.346295,"31A, Shyama Prasad Mukherjee Road, Ward 72, Kolkata - 700025, WB, India",,31A,Shyama Prasad Mukherjee Road,700025,Borough No. VIII,Ward 72,Kolkata,Kolkata,1,West Bengal,WB,India,in,0.95,0.2841517857142857,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Birla Eastern ltd	9/1 R.N. mookerjee kolkatta 700001	Kolkata	West Bengal	50000	2004,24.981424,88.244949,"R.N. Roy Rural Hospital, 732122, WB, India",R.N. Roy Rural Hospital,,,732122,,,,Malda,,West Bengal,WB,India,in,,0.002008191306645532,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bishambar Dass	Vill, Phulpar, P.O. Tara Garh, Pathankot	Pathankot		100000	2010",17.369696,78.513987,"16-2/741/2/9, Aasmaan-Garh, Musarambagh, Akberbagh, Hyderabad - 500024, TG, India",,16-2/741/2/9,"Aasmaan-Garh, Musarambagh",500024,South Zone,Akberbagh,Hyderabad,Hyderabad,,Telangana,TG,India,in,,0.11258223684210525,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bishan Singh	F - 4 Sivil Line Datiya M. P.	Madhya Pradesh	Madhya Pradesh	100000	2011,16.07946,78.916732,"1-4-4, ABM Church Line, - 518102, AP, India",,1-4-4,ABM Church Line,518102,,,,Kurnool,,Andhra Pradesh,AP,India,in,,0.0580501033057851,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bishan Singh Chaupal	Didihat Pithoragarh			100000	2011,,,,,,,,,,,,,,,,,,,,,
BJP	Bishnu Pad Ray	24-26 North Avenue New Delhi-110001	New Delhi		50000	2013,28.6235903,77.1999895,"North Avenue, Rakab Ganj, New Delhi - 110004, DL, India",North Avenue,,North Avenue,110004,Chanakya Puri Tehsil,Rakab Ganj,New Delhi,,0.95,Delhi,DL,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bishwajit Dubey	E-348, 3rd Floor,  East of Kailash, New Delhi 110065	New Delhi		100000	2011",,,,,,,,,,,,,,,,,,,,,
CPI(M)	Biswamani Debbarama	Melarmath Agartala	Agartala	Tripura	130000	2013,23.83605,91.27939,"Agartala, West Tripura, India",,,,,,,Agartala,West Tripura,,Tripura,TR,India,in,,0,,CC BY 4.0,https://www.geonames.org/datasources/
CPI(M)	Biswamani Debbarma	Melarmath Agartala	Agartala	Tripura	117548	2014,,,,,,,,,,,,,,,,,,,,,
CPI	Biswambhar Basu	AIFPSD Federation A/C 164 Prafulla Kanan Krishnapur 			25000	2006,,,,,,,,,,,,,,,,,,,,,
"BJP	BKD Infra Projects Pvt Ltd	2, Jogendra Kaviraj Road Kolkata -700007	Kolkata	West Bengal	50000	2013",12.970987,77.618191,"Hindustan Infrastructure Projects & Engineering Pvt Ltd, Shantala Nagar, Bangalore, India",Hindustan Infrastructure Projects & Engineering Pvt Ltd,,,,East Bangalore,Shantala Nagar,Bangalore,Bangalore,,Karnataka,KA,India,in,,0.006079999999999993,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Blessing Infra	3rd Floor, Kunti Shopping Center Deepa Complex Compound Surat-395009	Surat		100000	2010",21.085536,72.977027,"Palsana Shopping Centre, Surat, India",Palsana Shopping Centre,,,,,,,Surat,,Gujarat,GJ,India,in,,0.20236686390532546,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Blessing Infradevlopers	3rd Floor, Kunti Shopping Centar, Deepa Complex, Adajan Road, Surat	Surat		1000000	2014",21.217704,72.788549,"Ramnagar, Adajan, Surat -, GJ, India",,Ramnagar,Adajan,,,,Surat,Surat,1,Gujarat,GJ,India,in,0.54,0.48600000000000004,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bliza Granito Pvt. Ltd.	Morbi	Morbi		100000	2012,23.014836,72.566124,"Sakar Granito (India) Pvt. Ltd, 401, Shefali Centre, Paldi, Ahmedabad, Gujarat 380006, Ward 40, Ahmedabad - 380006, GJ, India",Sakar Granito (India) Pvt. Ltd,401,"Shefali Centre, Paldi, Ahmedabad, Gujarat 380006",380006,,Ward 40,Ahmedabad,Ahmadabad,,Gujarat,GJ,India,in,,0.001180863740959895,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Blue Blends (India) Ltd	123/B, Saijpur Gopalpur Nr. Piplaj Village Ahmedabad -382405	Ahmedabad	Gujarat	200000	2012",23.063891,72.642295,"Trupti Hospital, Saijpur, Ward 16, Ahmedabad - 382220, GJ, India","Trupti Hospital, Saijpur",,,382220,,Ward 16,Ahmedabad,Ahmadabad,1,Gujarat,GJ,India,in,,0.04772592152199762,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Blue Frathers Infracon	2nd Floor Red Square Indor Stadium Road Surat	Surat		550000	2012,12.926413,77.676752,"74/1, 1st floor,linga reddy building,outer ring road,n r banglora, Bellanduru, Bangalore - 560103, KA, India",,74/1,"1st floor,linga reddy building,outer ring road,n r banglora",560103,Mahadevapura,Bellanduru,Bangalore,Bangalore,,Karnataka,KA,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Blue Frathers Infracon	2nd Floor Red Square Indor Stadium Road Surat	Surat		250000	2012,12.926413,77.676752,"74/1, 1st floor,linga reddy building,outer ring road,n r banglora, Bellanduru, Bangalore - 560103, KA, India",,74/1,"1st floor,linga reddy building,outer ring road,n r banglora",560103,Mahadevapura,Bellanduru,Bangalore,Bangalore,,Karnataka,KA,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI(M)	Bnasgopal Choudhary(MP)	104, South Avenue New Delhi 	New Delhi		450000	2011",21.246584,81.615302,"Plot No.1, Choubey Colony,South Avenue, Ramkund, Raipur - 492010, CT, India",,Plot No.1,"Choubey Colony,South Avenue, Ramkund",492010,,,Raipur,Raipur,,Chhattisgarh,CT,India,in,,0.2375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bnglore City Corporation	Bangalore,  Karnataka 	Bangalore	Karnataka	91000	2005",,,,,,,,,,,,,,,,,,,,,
"BJP	Bnjmohan Kotwal	Nr : Circuit House, Q Kaleshwar Mohalla, Po Pauri, Dist : Pauri,			100000	2011",29.756251,78.525001,"badrinath marg, Meerut-Pauri Highway, - 246149, UT, India",,badrinath marg,Meerut-Pauri Highway,246149,,,,Pauri Garhwal,,Uttarakhand,UT,India,in,,0.07066115702479338,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bodal Chemicals Limited	Plot No- 123/124, Phase-1, G.I.D.C.Vatva Ahmedabad-382445	Ahmedabad	Gujarat	700000	2011",,,,,,,,,,,,,,,,,,,,,
"INC	Bodha Ram Kanwar, MLA	HardaBazar, Korba, Distt. Korba			30000	2013",,,,,,,,,,,,,,,,,,,,,
"BJP	Bolia Brothers	11, First Floor, Adarsh Tower, Mundra, Dist. Kutch-370421			290000	2014",31.330394,75.562641,"Adarsh Nagar Market, SCF 266, ADARSH NAGAR, Jalandhar - 144008, PB, India",Adarsh Nagar Market,SCF 266,ADARSH NAGAR,144008,,,Jalandhar,Jalandhar,,Punjab,PB,India,in,,0.05538370017846519,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bom Mkt Art Silk Corp. Coc Ltd	Surat 	Surat		251000	2012,16.762289,81.694762,"Na Bha Art Gallery, 16-1-2, Art Gallery Road, Palangi Road, Tanuku - 534211, AP, India",Na Bha Art Gallery,16-1-2,"Art Gallery Road, Palangi Road",534211,,,Tanuku,West Godavari,,Andhra Pradesh,AP,India,in,,0.00019791666666666701,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bombay Rayon Fashions Ltd.	461/B,4th Phase,Peenya Industrial Area,Bangalore-560058	Bangalore	Karnataka	200000	2005",,,,,,,,,,,,,,,,,,,,,
"INC	Bon Most International C/O C.K.Khanna	192,Kailash Hills,New Delhi-110065	New Delhi		21000	2005",25.342412,82.481649,"Prabhat International, - 221304, UP, India",,,Prabhat International,221304,,,,Sant Ravi Das Nagar,,Uttar Pradesh,UP,India,in,,0.017420789930555545,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Borin Shadap	Lad Sutnga Khliehriat Jaintia Hills, Dis			1000000	2005",,,,,,,,,,,,,,,,,,,,,
"BJP	Borkar Packaging Pvt. Ltd.	Shri Prakash Borkar, Lake Plaza, Opp. Nehru Stadium, Po. Box No. 18, Fatorda, Margao-Goa 403602, Ph. 2743680-684	Goa	Goa	25000	2014",,,,,,,,,,,,,,,,,,,,,
"BJP	Boshan Developers Pvt. Ltd.	Boshan Homes, C-501/502, Opp. Shree Bodgeshwar Temple, Mapusa-Goa 403507, Ph. 2252773	Goa	Goa	200000	2014",,,,,,,,,,,,,,,,,,,,,
"INC	Botcha Jhani	B-7, MS Flats, BKS, New Delhi	New Delhi		54000	2010",28.554132,77.176195,"BB/3G, DDA Flats, Munirka, Vasant Vihar, Delhi - 110067, DL, India",,BB/3G,"DDA Flats, Munirka",110067,,Vasant Vihar,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.211164314516129,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Botcha Jhansi	6, Talkatora Road, New Delhi	New Delhi		54000	2013",28.622368,77.193069,"Talkatora Stadium, President's Estate Quarters, Delhi -, DL, India",,,Talkatora Stadium,,,President's Estate Quarters,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.04709701538085937,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Botcha Jhansi	6, Talkatora Road, New Delhi	New Delhi		24000	2013",28.622368,77.193069,"Talkatora Stadium, President's Estate Quarters, Delhi -, DL, India",,,Talkatora Stadium,,,President's Estate Quarters,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.04709701538085937,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Botcha Satyanarayana	Moda Village, PO-& Distt- Vijaya Nagaram Andhra Pradesh	Andhra Pradesh	Andhra Pradesh	27725	2010",28.059409,76.110776,"Narnaul Distt. Courts, Court Road, Narnaul - 123001, HR, India",Narnaul Distt. Courts,,Court Road,123001,,,Narnaul,Mahendragarh,,Haryana,HR,India,in,,0.00241508368053104,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Braganza and Fulari Ventures Private Limited	130, Angod Nr Alankar Theatre, Mapusa, Bardez-403507, Goa, India	Goa	Goa	100000	2014",15.5895781,73.8113602,"State Bank of India, Duler Ground Road, Acoi Village, Mapusa - 403507, GA, India",State Bank of India,,Duler Ground Road,403507,,Acoi Village,Mapusa,Bardez,1,Goa,GA,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Brahamanand Ratnakar	Ward 15 Bairasiya Bhopal M.P.	Bhopal	Madhya Pradesh	100000	2011,,,,,,,,,,,,,,,,,,,,,
"BJP	Brahamani Vegitable Co	J-10,50, Sardar Patel Market Jamalpur Ahmedabad	Ahmedabad	Gujarat	21000	2012",,,,,,,,,,,,,,,,,,,,,
BJP	Brahamdev prasad	Patel Estatte West Mumbai 	Mumbai		100000	2011,,,,,,,,,,,,,,,,,,,,,
BJP	Brahamdev prasad	Patel Estatte West Mumbai 	Mumbai		100000	2011,,,,,,,,,,,,,,,,,,,,,
INC	Brahm Pal	Vill.Gheroly Kalyan Puri New Delhi 	New Delhi		49500	2007,,,,,,,,,,,,,,,,,,,,,
"BJP	Brahm Singh	21-A, Asola Fatah Pur Beri, New Delhi-74	New Delhi		100000	2010",,,,,,,,,,,,,,,,,,,,,
"INC	Brahm Swarup Brahmchari Chairman	Jairam Ashram Haridwar, Uttaranchal 	Haridwar		2500000	2003",,,,,,,,,,,,,,,,,,,,,
INC	Breeze Diagnostics	Uttarakhand	Uttarakhand	Uttarakhand	110000	2014,,,,,,,,,,,,,,,,,,,,,
INC	Breving A Sangru	Kharapara West Gare Hills District 			100000	2005,,,,,,,,,,,,,,,,,,,,,
"INC	Brian Miranda	Louiza Vill, Flat No- 1-Next St. Anthony Church, Valkola, Santacuz (E), Mumbai-400055	Mumbai		25000	2011",19.226632,72.974871,"C1, Mohan Mill Compound, Next to Audi Thane, Ghodbunder Road, Thane - 400607, MH, India",,C1,"Mohan Mill Compound, Next to Audi Thane, Ghodbunder Road",400607,,,Thane,Thane,,Maharashtra,MH,India,in,,0.004197095609837991,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bright Construction	Jamnagar 	Jamnagar		50000	2013,,,,,,,,,,,,,,,,,,,,,
"BJP	Bright Star Investments Private Limited	903, Dalamal House, 206 Jamnalal Bajaj Marg, Nariman Point, Mambai 400021, Ph. 02222872539	Mumbai		1500001	2014",,,,,,,,,,,,,,,,,,,,,
"BJP	Bright Star Investments Pvt Ltd	903, Dalamal House 206 Jamnalal Bajaj Nariman Point Mumbai-400021	Mumbai		15000001	2013",,,,,,,,,,,,,,,,,,,,,
"BJP	Brij bagri	4317-18/3, Darya ganj New Delhi -110002	New Delhi		35000	2004",,,,,,,,,,,,,,,,,,,,,
"BJP	Brij bagri	4317-18/3,Darya ganj New Delhi -110002	New Delhi		35000	2004",,,,,,,,,,,,,,,,,,,,,
"BJP	Brij bagri	4317-18/3, Darya ganj New Delhi -110002	New Delhi		30000	2004",,,,,,,,,,,,,,,,,,,,,
"INC	Brij Kishor Sharma	385-B, Civil Lines Jaipur	Jaipur	Rajasthan	26000	2010",,,,,,,,,,,,,,,,,,,,,
BJP	Brij Mohan Agarwal	B-5 Shankar nagar			100000	2010,,,,,,,,,,,,,,,,,,,,,
"INC	Brij Mohan Bhama	C-95, b, Moti Nagar NEW Delhi 	New Delhi		22400	2010",,,,,,,,,,,,,,,,,,,,,
"BJP	Brij Mohan Sethi	2325-26, Tilak Gali, Paharganj, New Delhi-55	New Delhi		100000	2010",,,,,,,,,,,,,,,,,,,,,
BJP	Brij Nath Jain	New Delhi 	New Delhi		100000	2004,28.613789,77.213072,"New Delhi, India",,,,,,,New Delhi,New Delhi,0.5343749999999999,Delhi,DL,India,in,,0.11383136094674555,,,https://www.whosonfirst.org/docs/licenses/
"CPI(M)	Brijender K. Sanyal	432,Embassy Woods,Canning House Road,Bangalore	Bangalore	Karnataka	110000	2004",22.338553,88.50204,"Baruipur Canning Road, -, WB, India",,,Baruipur Canning Road,,,,,24 Parganas South,,West Bengal,WB,India,in,,0.16666666666666666,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Brijendra Pratap Singh	Indor Road Panna M.P.			100000	2011,,,,,,,,,,,,,,,,,,,,,
INC	Brijendra Singh	28-Jorbagh New Delhi	New Delhi		200000	2013,28.6517178,77.2219388,"Delhi - 110006, DL, India",Delhi,,,110006,,,Delhi,Kotwali Tehsil,,Delhi,DL,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Brijendra Singh Ola Minister	96, Civil Lines Gaurav Nagar Jaipur	Jaipur	Rajasthan	90000	2013",26.904707,75.780569,"1 Shivaji Nagar, Civil Lines, jaipur – 302006, Rajasthan, India, Ward 44, Jaipur - 302006, RJ, India",,"1 Shivaji Nagar, Civil Lines, jaipur – 302006, Rajasthan, India","1 Shivaji Nagar, Civil Lines",302006,Zone 4,Ward 44,Jaipur,Jaipur,,Rajasthan,RJ,India,in,,0.2375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Brijkishor Sharma Minister	B-50, Janta Colony Jaipur	Jaipur	Rajasthan	23000	2013",17.371557,78.5694429,"Jaipuri colony bus stop, Nagole Jaipur Colony Main Road, Ward 11 Nagole, Hyderabad - 500 068, TG, India",Jaipuri colony bus stop,,Nagole Jaipur Colony Main Road,500 068,Greater Hyderabad Municipal Corporation East Zone,Ward 11 Nagole,Hyderabad,Uppal mandal,,Telangana,TG,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Brijmohan Das Dhoot Corn	28 Malharjung Marg Kannod Dewas			100000	2011,30.759093,76.807404,"31, Uttar Marg, Sector 1, Chandigarh - 160001, CH, India",,31,Uttar Marg,160001,,Sector 1,Chandigarh,Chandigarh,,Chandigarh,CH,India,in,,0.1487627830533236,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI(M)	Brinda Karat	304, V.P. House, New Delhi	New Delhi		400000	2010",,,,,,,,,,,,,,,,,,,,,
"CPI(M)	Brinda Karat	304, V.R. House ,New Delhi	New Delhi		100000	2012",28.63576,77.22445,"New Delhi, South West, India",,,,,,,New Delhi,South West,0.5343749999999999,Delhi,DL,India,in,,0.011017751479289932,,CC BY 4.0,https://www.geonames.org/datasources/
CPI(M)	Brinda Karat	304 V.P. House New Delhi	New Delhi		100000	2010,12.980749,77.714704,"Maa Brindavan Apartments, Seetharampalya Road, Dodda Nekkundi, Bangalore - 560048, KA, India",Maa Brindavan Apartments,,Seetharampalya Road,560048,Mahadevapura,Dodda Nekkundi,Bangalore,Bangalore,,Karnataka,KA,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
CPI(M)	BRINDA KARAT	304 V P HOUSE NEW DELHI	New Delhi		100000	2009,28.604447,76.98528,"Sehrawat's House, RZ-11, New Roshanpura Extension, Najafgarh, Delhi - 110043, DL, India",Sehrawat's House,RZ-11,New Roshanpura Extension,110043,,Najafgarh,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.2734848484848485,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI(M)	Brinda Karat	304, V.R. House New Delhi	New Delhi		60000	2012",,,,,,,,,,,,,,,,,,,,,
CPI(M)	Brinda Karat (EX-MP)	304 V.P House New Delhi 	New Delhi		200000	2011,28.63576,77.22445,"New Delhi, South West, India",,,,,,,New Delhi,South West,0.5625,Delhi,DL,India,in,,0.0576,,CC BY 4.0,https://www.geonames.org/datasources/
"INC	Bring Singh Engti	17, Windsor Place, New Delhi	New Delhi		24000	2013",28.6193775,77.2186161,"Windsor Place, New Delhi - 020626, DL, India",Windsor Place,,Windsor Place,020626,Chanakya Puri Tehsil,,New Delhi,,0.95,Delhi,DL,India,in,0.95,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Britacel Silicones Ltd	Verna Industrial Estate Verna Goa-403722	Goa	Goa	100000	2013,15.365325,73.927493,"Verna, South Goa, India",,,,,,,Verna,South Goa,1,Goa,GA,India,in,,0.013211784912141623,,,https://www.whosonfirst.org/docs/licenses/
BJP	Britacel Silicones Ltd	Verna Industrial Estate Verna Goa-403722	Goa	Goa	100000	2013,15.365325,73.927493,"Verna, South Goa, India",,,,,,,Verna,South Goa,1,Goa,GA,India,in,,0.013211784912141623,,,https://www.whosonfirst.org/docs/licenses/
INC	Britannia industries ltd	Reay Road (E) Mazagaon Mumbai	Mumbai		4500000	2004,18.977551,72.844101,"Reay Road, Mazgaon, Mumbai, Mumbai City, India",Reay Road,,,,Zone 1,Mazgaon,Mumbai,Mumbai City,,Maharashtra,MH,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Broad Gate Enterprises	Vadodara	Vadodara		250000	2012,13.078841,80.283851,"Wallajah Gate, Ward 60, Chennai -, TN, India",,,Wallajah Gate,,Royapuram,Ward 60,Chennai,Chennai,,Tamil Nadu,TN,India,in,,0.004678362573099414,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	BSCC Infrastructure Pvt LTd	Palavasna Cross Road Natinal Highway Mehsana	Mehsana		225000	2012,,,,,,,,,,,,,,,,,,,,,
"BJP	Buildwell Developers	C.P. Tank, Mumbai - 400004.	Mumbai		21000	2003",,,,,,,,,,,,,,,,,,,,,
BJP	Bung securities pvt ltd	Mumbai	Mumbai		300000	2004,19.168686,72.941998,"Pinnacle Forex & Securities Pvt. Ltd & Pinnacle Brocom Pvt. Ltd, 13th Floor, A Wing,O2 Commercial Building, Opp. Asha Nagar, Off Madan Mohan Malviya Road, Nahur, Mumbai - 400080, MH, India",Pinnacle Forex & Securities Pvt. Ltd & Pinnacle Brocom Pvt. Ltd,"13th Floor, A Wing,O2 Commercial Building","Opp. Asha Nagar, Off Madan Mohan Malviya Road",400080,Zone 6,Nahur,Mumbai,Mumbai City,,Maharashtra,MH,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Burdate Automotive India P. Ltd	S.V.Patel marg, Nagpur Dist : Nagpur	Nagpur		31000	2008",18.957073,72.81022,"1st floot, Soni Building, P Ramabai Marg, Malbar Hill, Mumbai - 400007, MH, India",,"1st floot, Soni Building",P Ramabai Marg,400007,Zone 1,Malbar Hill,Mumbai,Mumbai City,,Maharashtra,MH,India,in,,0.2615168539325843,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bush Foods Overseas Pvt.Ltd.	704, Surya Kiran Building, 19, Kasturaba Gandhi Marg, N-Delhi-1	New Delhi		500000	2009",28.56967,77.206523,"Mahatma Gandhi Marg, Kidwai Nagar West, Delhi -, DL, India",,,Mahatma Gandhi Marg,,,Kidwai Nagar West,Delhi,South West,0.125,Delhi,DL,India,in,0.11875,0.013917295674052426,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Butona Brothers Ltd	56, N.S. Raod, Kolkata - 7000001	Kolkata	West Bengal	25000	2011",22.557219,88.358337,"West Bengal Urdu Academy, Ward 62, Kolkata -, WB, India",,,West Bengal Urdu Academy,,Borough No. VI,Ward 62,Kolkata,Kolkata,1,West Bengal,WB,India,in,0.95,0.95,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	C P Industries	A-15 Maharajapura Gwaliour M.P.	Gwaliour	Madhya Pradesh	100000	2011,,,,,,,,,,,,,,,,,,,,,
CPI(M)	C P Narayanan	415 V P House Rafi Marg New Delhi-110001	New Delhi		960000	2014,28.620178,77.213467,"Behind Reserve Bank of India, Rafi Marg, Sansad Marg Area, Delhi - 110001, DL, India",,Behind Reserve Bank of India,Rafi Marg,110001,,Sansad Marg Area,Delhi,South West,0.15833333333333333,Delhi,DL,India,in,0.15833333333333333,0.13786848072562355,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	C T Stoles.	 Rupali Circle. Bhavnagar	Bhavnagar	Gujurat	51000	2005,,,,,,,,,,,,,,,,,,,,,
"CPI	C. Achuthanan,Kerala State Council, CPI	M.N. Smarakam Thycaud, Thiruvanthapuram Kerala-695014	Kerala	Kerala	600000	2014",,,,,,,,,,,,,,,,,,,,,
"BJP	C. C. Mission Tools	At. Vankaner, Dist. Rajkot	Rajkot		21000	2012",22.568578,88.231184,"C C Paul road, Howrah -, WB, India",,,C C Paul road,,,,Howrah,Howrah,,West Bengal,WB,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
INC	C. Chandershekar Bhat	Joshi Street Hospet Road Harapanahalli-583131			25000	2003,12.970951,77.597329,"Cuepra Inc, 20, Vittal Mallya Road, Shantala Nagar, Bangalore - 560001, KA, India",Cuepra Inc,20,Vittal Mallya Road,560001,East Bangalore,Shantala Nagar,Bangalore,Bangalore,,Karnataka,KA,India,in,,0.0010770975056689366,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	C. G. Construction	Rajkot	Rajkot		500000	2012,12.96546,77.641816,"2012, 100 Feet Road Indiranagar, Jeevanbhima Nagar, Bangalore - 560038, KA, India",,2012,100 Feet Road Indiranagar,560038,East Bangalore,Jeevanbhima Nagar,Bangalore,Bangalore,,Karnataka,KA,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	C. G. Construction	Rajkot	Rajkot		400000	2012,12.96546,77.641816,"2012, 100 Feet Road Indiranagar, Jeevanbhima Nagar, Bangalore - 560038, KA, India",,2012,100 Feet Road Indiranagar,560038,East Bangalore,Jeevanbhima Nagar,Bangalore,Bangalore,,Karnataka,KA,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	C. L. Ruala	D-2, A-Blk, MSF, BKS, New Delhi	New Delhi		24000	2013",28.5890885,77.3015085,"New Ashok Nagar Road, - 2013010, DL, India",New Ashok Nagar,,New Ashok Nagar Road,2013010,,,,Mayur Vihar Tehsil,0.3,Delhi,DL,India,in,0.0375,0.0625,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	C. Prakash & Co.	Opera House, Mumbai.	Mumbai		25000	2003",,,,,,,,,,,,,,,,,,,,,
BJP	C. R. Mittal And Company	Katni M. P.	Madhya Pradesh	Madhya Pradesh	100000	2011,22.718448,75.887493,"B M Mittal Hospital and Research Centre, Manorama Ganj Road, Indore -, MP, India",B M Mittal Hospital and Research Centre,,Manorama Ganj Road,,,,Indore,Indore,,Madhya Pradesh,MP,India,in,,0.12715645449137417,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	C.A.Patel & Co	Vadodara	Vadodara		51000	2012,22.305204,73.160177,"Vadodara District & Sessions Court, Old Padra Road, Vadodara - 390007, GJ, India",Vadodara District & Sessions Court,,Old Padra Road,390007,,,Vadodara,Vadodara,,Gujarat,GJ,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	C.D. Associate	Surat	Surat		21000	2012,21.196102,72.815766,"Surat, India",,,,,,,Surat,Surat,,Gujarat,GJ,India,in,,0,,,https://www.whosonfirst.org/docs/licenses/
"INC	C.G. Chinnaswamy	No. 705, M.T. Layout V.V. Nagar, R.T. Nagar Post Bangalore- 560032	Bangalore	Karnataka	100000	2010",,,,,,,,,,,,,,,,,,,,,
INC	C.G. Foods India Pvt Ltd	Royal Circle 2nd FloorR.G. Baruah Near State Zoo. Guwahati-781005 Assam	Guwahati	Assam	1000000	2014,17.382829,78.400062,"Royal Stairs, Langar Hauz, Hyderabad -, TG, India",,,Royal Stairs,,Central Zone,Langar Hauz,Hyderabad,Hyderabad,,Telangana,TG,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
CPI	C.H. Venkatachalam	8/63 Ganapathi Street Chennai-600 033	Chennai	Tamil Nadu	1000000	2009,12.944919,77.680277,"1/1, vinayaka furits & vegitables, near ganapathi temple,yemallur, Marathahalli, Bangalore - 560037, KA, India",,1/1,"vinayaka furits & vegitables, near ganapathi temple,yemallur",560037,Mahadevapura,Marathahalli,Bangalore,Bangalore,,Karnataka,KA,India,in,,0.10182419659735346,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
